rep,trial_number,attempt_id,status
69,1,r69t01a1,ok
69,2,r69t02a1,ok
69,3,r69t03a1,ok
69,4,r69t04a1,ok
69,5,r69t05a1,ok
69,6,r69t06a1,ok
69,7,r69t07a1,ok
69,8,r69t08a1,ok
69,9,r69t09a1,ok
69,10,r69t10a1,ok
69,11,r69t11a1,ok
69,12,r69t12a1,ok
69,13,r69t13a1,ok
69,14,r69t14a1,ok
69,15,r69t15a1,ok
69,16,r69t16a1,ok
69,17,r69t17a1,ok
69,18,r69t18a1,ok
69,19,r69t19a1,ok
69,20,r69t20a1,ok
69,21,r69t21a1,ok
69,22,r69t22a1,ok
69,23,r69t23a1,ok
69,24,r69t24a1,ok
69,25,r69t25a1,ok
69,26,r69t26a1,ok
69,27,r69t27a1,ok
69,28,r69t28a1,ok
69,29,r69t29a1,ok
69,30,r69t30a1,ok
69,31,r69t31a1,ok
69,32,r69t32a1,ok
69,33,r69t33a1,ok
69,34,r69t34a1,ok
69,35,r69t35a1,ok
69,36,r69t36a1,ok
