rep,trial_number,attempt_id,status
136,1,r136t01a1,ok
136,2,r136t02a1,ok
136,3,r136t03a1,ok
136,4,r136t04a1,ok
136,5,r136t05a1,ok
136,6,r136t06a1,ok
136,7,r136t07a1,ok
136,8,r136t08a1,ok
136,9,r136t09a1,ok
136,10,r136t10a1,ok
136,11,r136t11a1,ok
136,12,r136t12a1,ok
136,13,r136t13a1,ok
136,14,r136t14a1,ok
136,15,r136t15a1,ok
136,16,r136t16a1,ok
136,17,r136t17a1,ok
136,18,r136t18a1,ok
136,19,r136t19a1,ok
136,20,r136t20a1,ok
136,21,r136t21a1,ok
136,22,r136t22a1,ok
136,23,r136t23a1,ok
136,24,r136t24a1,ok
136,25,r136t25a1,ok
136,26,r136t26a1,ok
136,27,r136t27a1,ok
136,28,r136t28a1,ok
136,29,r136t29a1,ok
136,30,r136t30a1,ok
136,31,r136t31a1,ok
136,32,r136t32a1,ok
136,33,r136t33a1,ok
136,34,r136t34a1,ok
136,35,r136t35a1,ok
136,36,r136t36a1,ok
