rep,trial_number,attempt_id,status
74,1,r74t01a1,ok
74,2,r74t02a1,ok
74,3,r74t03a1,ok
74,4,r74t04a1,ok
74,5,r74t05a1,ok
74,6,r74t06a1,ok
74,7,r74t07a1,ok
74,8,r74t08a1,ok
74,9,r74t09a1,ok
74,10,r74t10a1,ok
74,11,r74t11a1,ok
74,12,r74t12a1,ok
74,13,r74t13a1,ok
74,14,r74t14a1,ok
74,15,r74t15a1,ok
74,16,r74t16a1,ok
74,17,r74t17a1,ok
74,18,r74t18a1,ok
74,19,r74t19a1,ok
74,20,r74t20a1,ok
74,21,r74t21a1,ok
74,22,r74t22a1,ok
74,23,r74t23a1,ok
74,24,r74t24a1,ok
74,25,r74t25a1,ok
74,26,r74t26a1,ok
74,27,r74t27a1,ok
74,28,r74t28a1,ok
74,29,r74t29a1,ok
74,30,r74t30a1,ok
74,31,r74t31a1,ok
74,32,r74t32a1,ok
74,33,r74t33a1,ok
74,34,r74t34a1,ok
74,35,r74t35a1,ok
74,36,r74t36a1,ok
