rep,trial_number,attempt_id,status
6,1,r06t01a1,ok
6,2,r06t02a1,ok
6,3,r06t03a1,ok
6,4,r06t04a1,ok
6,5,r06t05a1,ok
6,6,r06t06a1,ok
6,7,r06t07a1,ok
6,8,r06t08a1,ok
6,9,r06t09a1,ok
6,10,r06t10a1,ok
6,11,r06t11a1,ok
6,12,r06t12a1,ok
6,13,r06t13a1,ok
6,14,r06t14a1,ok
6,15,r06t15a1,ok
6,16,r06t16a1,ok
6,17,r06t17a1,ok
6,18,r06t18a1,ok
6,19,r06t19a1,ok
6,20,r06t20a1,ok
6,21,r06t21a1,ok
6,22,r06t22a1,ok
6,23,r06t23a1,ok
6,24,r06t24a1,ok
6,25,r06t25a1,ok
6,26,r06t26a1,ok
6,27,r06t27a1,ok
6,28,r06t28a1,ok
6,29,r06t29a1,ok
6,30,r06t30a1,ok
6,31,r06t31a1,ok
6,32,r06t32a1,ok
6,33,r06t33a1,ok
6,34,r06t34a1,ok
6,35,r06t35a1,ok
6,36,r06t36a1,ok
