rep,trial_number,attempt_id,status
142,1,r142t01a1,ok
142,2,r142t02a1,ok
142,3,r142t03a1,ok
142,4,r142t04a1,ok
142,5,r142t05a1,ok
142,6,r142t06a1,ok
142,7,r142t07a1,ok
142,8,r142t08a1,ok
142,9,r142t09a1,ok
142,10,r142t10a1,ok
142,11,r142t11a1,ok
142,12,r142t12a1,ok
142,13,r142t13a1,ok
142,14,r142t14a1,ok
142,15,r142t15a1,ok
142,16,r142t16a1,ok
142,17,r142t17a1,ok
142,18,r142t18a1,ok
142,19,r142t19a1,ok
142,20,r142t20a1,ok
142,21,r142t21a1,ok
142,22,r142t22a1,ok
142,23,r142t23a1,ok
142,24,r142t24a1,ok
142,25,r142t25a1,ok
142,26,r142t26a1,ok
142,27,r142t27a1,ok
142,28,r142t28a1,ok
142,29,r142t29a1,ok
142,30,r142t30a1,ok
142,31,r142t31a1,ok
142,32,r142t32a1,ok
142,33,r142t33a1,ok
142,34,r142t34a1,ok
142,35,r142t35a1,ok
142,36,r142t36a1,ok
