rep,trial_number,attempt_id,status
192,1,r192t01a1,ok
192,2,r192t02a1,ok
192,3,r192t03a1,ok
192,4,r192t04a1,ok
192,5,r192t05a1,ok
192,6,r192t06a1,ok
192,7,r192t07a1,ok
192,8,r192t08a1,ok
192,9,r192t09a1,ok
192,10,r192t10a1,ok
192,11,r192t11a1,ok
192,12,r192t12a1,ok
192,13,r192t13a1,ok
192,14,r192t14a1,ok
192,15,r192t15a1,ok
192,16,r192t16a1,ok
192,17,r192t17a1,ok
192,18,r192t18a1,ok
192,19,r192t19a1,ok
192,20,r192t20a1,ok
192,21,r192t21a1,ok
192,22,r192t22a1,ok
192,23,r192t23a1,ok
192,24,r192t24a1,ok
192,25,r192t25a1,ok
192,26,r192t26a1,ok
192,27,r192t27a1,ok
192,28,r192t28a1,ok
192,29,r192t29a1,ok
192,30,r192t30a1,ok
192,31,r192t31a1,ok
192,32,r192t32a1,ok
192,33,r192t33a1,ok
192,34,r192t34a1,ok
192,35,r192t35a1,ok
192,36,r192t36a1,ok
