rep,trial_number,attempt_id,status
77,1,r77t01a1,ok
77,2,r77t02a1,ok
77,3,r77t03a1,ok
77,4,r77t04a1,ok
77,5,r77t05a1,ok
77,6,r77t06a1,ok
77,7,r77t07a1,ok
77,8,r77t08a1,ok
77,9,r77t09a1,ok
77,10,r77t10a1,ok
77,11,r77t11a1,ok
77,12,r77t12a1,ok
77,13,r77t13a1,ok
77,14,r77t14a1,ok
77,15,r77t15a1,ok
77,16,r77t16a1,ok
77,17,r77t17a1,ok
77,18,r77t18a1,ok
77,19,r77t19a1,ok
77,20,r77t20a1,ok
77,21,r77t21a1,ok
77,22,r77t22a1,ok
77,23,r77t23a1,ok
77,24,r77t24a1,ok
77,25,r77t25a1,ok
77,26,r77t26a1,ok
77,27,r77t27a1,ok
77,28,r77t28a1,ok
77,29,r77t29a1,ok
77,30,r77t30a1,ok
77,31,r77t31a1,ok
77,32,r77t32a1,ok
77,33,r77t33a1,ok
77,34,r77t34a1,ok
77,35,r77t35a1,ok
77,36,r77t36a1,ok
