rep,trial_number,attempt_id,status
229,1,r229t01a1,ok
229,2,r229t02a1,ok
229,3,r229t03a1,ok
229,4,r229t04a1,ok
229,5,r229t05a1,ok
229,6,r229t06a1,ok
229,7,r229t07a1,ok
229,8,r229t08a1,ok
229,9,r229t09a1,ok
229,10,r229t10a1,ok
229,11,r229t11a1,ok
229,12,r229t12a1,ok
229,13,r229t13a1,ok
229,14,r229t14a1,ok
229,15,r229t15a1,ok
229,16,r229t16a1,ok
229,17,r229t17a1,ok
229,18,r229t18a1,ok
229,19,r229t19a1,ok
229,20,r229t20a1,ok
229,21,r229t21a1,ok
229,22,r229t22a1,ok
229,23,r229t23a1,ok
229,24,r229t24a1,ok
229,25,r229t25a1,ok
229,26,r229t26a1,ok
229,27,r229t27a1,ok
229,28,r229t28a1,ok
229,29,r229t29a1,ok
229,30,r229t30a1,ok
229,31,r229t31a1,ok
229,32,r229t32a1,ok
229,33,r229t33a1,ok
229,34,r229t34a1,ok
229,35,r229t35a1,ok
229,36,r229t36a1,ok
