rep,trial_number,attempt_id,status
235,1,r235t01a1,ok
235,2,r235t02a1,ok
235,3,r235t03a1,ok
235,4,r235t04a1,ok
235,5,r235t05a1,ok
235,6,r235t06a1,ok
235,7,r235t07a1,ok
235,8,r235t08a1,ok
235,9,r235t09a1,ok
235,10,r235t10a1,ok
235,11,r235t11a1,ok
235,12,r235t12a1,ok
235,13,r235t13a1,ok
235,14,r235t14a1,ok
235,15,r235t15a1,ok
235,16,r235t16a1,ok
235,17,r235t17a1,ok
235,18,r235t18a1,ok
235,19,r235t19a1,ok
235,20,r235t20a1,ok
235,21,r235t21a1,ok
235,22,r235t22a1,ok
235,23,r235t23a1,ok
235,24,r235t24a1,ok
235,25,r235t25a1,ok
235,26,r235t26a1,ok
235,27,r235t27a1,ok
235,28,r235t28a1,ok
235,29,r235t29a1,ok
235,30,r235t30a1,ok
235,31,r235t31a1,ok
235,32,r235t32a1,ok
235,33,r235t33a1,ok
235,34,r235t34a1,ok
235,35,r235t35a1,ok
235,36,r235t36a1,ok
