rep,trial_number,attempt_id,status
49,1,r49t01a1,ok
49,2,r49t02a1,ok
49,3,r49t03a1,ok
49,4,r49t04a1,ok
49,5,r49t05a1,ok
49,6,r49t06a1,ok
49,7,r49t07a1,ok
49,8,r49t08a1,ok
49,9,r49t09a1,ok
49,10,r49t10a1,ok
49,11,r49t11a1,ok
49,12,r49t12a1,ok
49,13,r49t13a1,ok
49,14,r49t14a1,ok
49,15,r49t15a1,ok
49,16,r49t16a1,ok
49,17,r49t17a1,ok
49,18,r49t18a1,ok
49,19,r49t19a1,ok
49,20,r49t20a1,ok
49,21,r49t21a1,ok
49,22,r49t22a1,ok
49,23,r49t23a1,ok
49,24,r49t24a1,ok
49,25,r49t25a1,ok
49,26,r49t26a1,ok
49,27,r49t27a1,ok
49,28,r49t28a1,ok
49,29,r49t29a1,ok
49,30,r49t30a1,ok
49,31,r49t31a1,ok
49,32,r49t32a1,ok
49,33,r49t33a1,ok
49,34,r49t34a1,ok
49,35,r49t35a1,ok
49,36,r49t36a1,ok
