rep,trial_number,attempt_id,status
98,1,r98t01a1,ok
98,2,r98t02a1,ok
98,3,r98t03a1,ok
98,4,r98t04a1,ok
98,5,r98t05a1,ok
98,6,r98t06a1,ok
98,7,r98t07a1,ok
98,8,r98t08a1,ok
98,9,r98t09a1,ok
98,10,r98t10a1,ok
98,11,r98t11a1,ok
98,12,r98t12a1,ok
98,13,r98t13a1,ok
98,14,r98t14a1,ok
98,15,r98t15a1,ok
98,16,r98t16a1,ok
98,17,r98t17a1,ok
98,18,r98t18a1,ok
98,19,r98t19a1,ok
98,20,r98t20a1,ok
98,21,r98t21a1,ok
98,22,r98t22a1,ok
98,23,r98t23a1,ok
98,24,r98t24a1,ok
98,25,r98t25a1,ok
98,26,r98t26a1,ok
98,27,r98t27a1,ok
98,28,r98t28a1,ok
98,29,r98t29a1,ok
98,30,r98t30a1,ok
98,31,r98t31a1,ok
98,32,r98t32a1,ok
98,33,r98t33a1,ok
98,34,r98t34a1,ok
98,35,r98t35a1,ok
98,36,r98t36a1,ok
