rep,trial_number,attempt_id,status
38,1,r38t01a1,ok
38,2,r38t02a1,ok
38,3,r38t03a1,ok
38,4,r38t04a1,ok
38,5,r38t05a1,ok
38,6,r38t06a1,ok
38,7,r38t07a1,ok
38,8,r38t08a1,ok
38,9,r38t09a1,ok
38,10,r38t10a1,ok
38,11,r38t11a1,ok
38,12,r38t12a1,ok
38,13,r38t13a1,ok
38,14,r38t14a1,ok
38,15,r38t15a1,ok
38,16,r38t16a1,ok
38,17,r38t17a1,ok
38,18,r38t18a1,ok
38,19,r38t19a1,ok
38,20,r38t20a1,ok
38,21,r38t21a1,ok
38,22,r38t22a1,ok
38,23,r38t23a1,ok
38,24,r38t24a1,ok
38,25,r38t25a1,ok
38,26,r38t26a1,ok
38,27,r38t27a1,ok
38,28,r38t28a1,ok
38,29,r38t29a1,ok
38,30,r38t30a1,ok
38,31,r38t31a1,ok
38,32,r38t32a1,ok
38,33,r38t33a1,ok
38,34,r38t34a1,ok
38,35,r38t35a1,ok
38,36,r38t36a1,ok
