rep,trial_number,attempt_id,status
159,1,r159t01a1,ok
159,2,r159t02a1,ok
159,3,r159t03a1,ok
159,4,r159t04a1,ok
159,5,r159t05a1,ok
159,6,r159t06a1,ok
159,7,r159t07a1,ok
159,8,r159t08a1,ok
159,9,r159t09a1,ok
159,10,r159t10a1,ok
159,11,r159t11a1,ok
159,12,r159t12a1,ok
159,13,r159t13a1,ok
159,14,r159t14a1,ok
159,15,r159t15a1,ok
159,16,r159t16a1,ok
159,17,r159t17a1,ok
159,18,r159t18a1,ok
159,19,r159t19a1,ok
159,20,r159t20a1,ok
159,21,r159t21a1,ok
159,22,r159t22a1,ok
159,23,r159t23a1,ok
159,24,r159t24a1,ok
159,25,r159t25a1,ok
159,26,r159t26a1,ok
159,27,r159t27a1,ok
159,28,r159t28a1,ok
159,29,r159t29a1,ok
159,30,r159t30a1,ok
159,31,r159t31a1,ok
159,32,r159t32a1,ok
159,33,r159t33a1,ok
159,34,r159t34a1,ok
159,35,r159t35a1,ok
159,36,r159t36a1,ok
