rep,trial_number,attempt_id,status
171,1,r171t01a1,ok
171,2,r171t02a1,ok
171,3,r171t03a1,ok
171,4,r171t04a1,ok
171,5,r171t05a1,ok
171,6,r171t06a1,ok
171,7,r171t07a1,ok
171,8,r171t08a1,ok
171,9,r171t09a1,ok
171,10,r171t10a1,ok
171,11,r171t11a1,ok
171,12,r171t12a1,ok
171,13,r171t13a1,ok
171,14,r171t14a1,ok
171,15,r171t15a1,ok
171,16,r171t16a1,ok
171,17,r171t17a1,ok
171,18,r171t18a1,ok
171,19,r171t19a1,ok
171,20,r171t20a1,ok
171,21,r171t21a1,ok
171,22,r171t22a1,ok
171,23,r171t23a1,ok
171,24,r171t24a1,ok
171,25,r171t25a1,ok
171,26,r171t26a1,ok
171,27,r171t27a1,ok
171,28,r171t28a1,ok
171,29,r171t29a1,ok
171,30,r171t30a1,ok
171,31,r171t31a1,ok
171,32,r171t32a1,ok
171,33,r171t33a1,ok
171,34,r171t34a1,ok
171,35,r171t35a1,ok
171,36,r171t36a1,ok
