rep,trial_number,attempt_id,status
232,1,r232t01a1,ok
232,2,r232t02a1,ok
232,3,r232t03a1,ok
232,4,r232t04a1,ok
232,5,r232t05a1,ok
232,6,r232t06a1,ok
232,7,r232t07a1,ok
232,8,r232t08a1,ok
232,9,r232t09a1,ok
232,10,r232t10a1,ok
232,11,r232t11a1,ok
232,12,r232t12a1,ok
232,13,r232t13a1,ok
232,14,r232t14a1,ok
232,15,r232t15a1,ok
232,16,r232t16a1,ok
232,17,r232t17a1,ok
232,18,r232t18a1,ok
232,19,r232t19a1,ok
232,20,r232t20a1,ok
232,21,r232t21a1,ok
232,22,r232t22a1,ok
232,23,r232t23a1,ok
232,24,r232t24a1,ok
232,25,r232t25a1,ok
232,26,r232t26a1,ok
232,27,r232t27a1,ok
232,28,r232t28a1,ok
232,29,r232t29a1,ok
232,30,r232t30a1,ok
232,31,r232t31a1,ok
232,32,r232t32a1,ok
232,33,r232t33a1,ok
232,34,r232t34a1,ok
232,35,r232t35a1,ok
232,36,r232t36a1,ok
