rep,trial_number,attempt_id,status
169,1,r169t01a1,ok
169,2,r169t02a1,ok
169,3,r169t03a1,ok
169,4,r169t04a1,ok
169,5,r169t05a1,ok
169,6,r169t06a1,ok
169,7,r169t07a1,ok
169,8,r169t08a1,ok
169,9,r169t09a1,ok
169,10,r169t10a1,ok
169,11,r169t11a1,ok
169,12,r169t12a1,ok
169,13,r169t13a1,ok
169,14,r169t14a1,ok
169,15,r169t15a1,ok
169,16,r169t16a1,ok
169,17,r169t17a1,ok
169,18,r169t18a1,ok
169,19,r169t19a1,ok
169,20,r169t20a1,ok
169,21,r169t21a1,ok
169,22,r169t22a1,ok
169,23,r169t23a1,ok
169,24,r169t24a1,ok
169,25,r169t25a1,ok
169,26,r169t26a1,ok
169,27,r169t27a1,ok
169,28,r169t28a1,ok
169,29,r169t29a1,ok
169,30,r169t30a1,ok
169,31,r169t31a1,ok
169,32,r169t32a1,ok
169,33,r169t33a1,ok
169,34,r169t34a1,ok
169,35,r169t35a1,ok
169,36,r169t36a1,ok
