rep,trial_number,attempt_id,status
5,1,r05t01a1,ok
5,2,r05t02a1,ok
5,3,r05t03a1,ok
5,4,r05t04a1,ok
5,5,r05t05a1,ok
5,6,r05t06a1,ok
5,7,r05t07a1,ok
5,8,r05t08a1,ok
5,9,r05t09a1,ok
5,10,r05t10a1,ok
5,11,r05t11a1,ok
5,12,r05t12a1,ok
5,13,r05t13a1,ok
5,14,r05t14a1,ok
5,15,r05t15a1,ok
5,16,r05t16a1,ok
5,17,r05t17a1,ok
5,18,r05t18a1,ok
5,19,r05t19a1,ok
5,20,r05t20a1,ok
5,21,r05t21a1,ok
5,22,r05t22a1,ok
5,23,r05t23a1,ok
5,24,r05t24a1,ok
5,25,r05t25a1,ok
5,26,r05t26a1,ok
5,27,r05t27a1,ok
5,28,r05t28a1,ok
5,29,r05t29a1,ok
5,30,r05t30a1,ok
5,31,r05t31a1,ok
5,32,r05t32a1,ok
5,33,r05t33a1,ok
5,34,r05t34a1,ok
5,35,r05t35a1,ok
5,36,r05t36a1,ok
