rep,trial_number,attempt_id,status
228,1,r228t01a1,ok
228,2,r228t02a1,ok
228,3,r228t03a1,ok
228,4,r228t04a1,ok
228,5,r228t05a1,ok
228,6,r228t06a1,ok
228,7,r228t07a1,ok
228,8,r228t08a1,ok
228,9,r228t09a1,ok
228,10,r228t10a1,ok
228,11,r228t11a1,ok
228,12,r228t12a1,ok
228,13,r228t13a1,ok
228,14,r228t14a1,ok
228,15,r228t15a1,ok
228,16,r228t16a1,ok
228,17,r228t17a1,ok
228,18,r228t18a1,ok
228,19,r228t19a1,ok
228,20,r228t20a1,ok
228,21,r228t21a1,ok
228,22,r228t22a1,ok
228,23,r228t23a1,ok
228,24,r228t24a1,ok
228,25,r228t25a1,ok
228,26,r228t26a1,ok
228,27,r228t27a1,ok
228,28,r228t28a1,ok
228,29,r228t29a1,ok
228,30,r228t30a1,ok
228,31,r228t31a1,ok
228,32,r228t32a1,ok
228,33,r228t33a1,ok
228,34,r228t34a1,ok
228,35,r228t35a1,ok
228,36,r228t36a1,ok
