rep,trial_number,attempt_id,status
96,1,r96t01a1,ok
96,2,r96t02a1,ok
96,3,r96t03a1,ok
96,4,r96t04a1,ok
96,5,r96t05a1,ok
96,6,r96t06a1,ok
96,7,r96t07a1,ok
96,8,r96t08a1,ok
96,9,r96t09a1,ok
96,10,r96t10a1,ok
96,11,r96t11a1,ok
96,12,r96t12a1,ok
96,13,r96t13a1,ok
96,14,r96t14a1,ok
96,15,r96t15a1,ok
96,16,r96t16a1,ok
96,17,r96t17a1,ok
96,18,r96t18a1,ok
96,19,r96t19a1,ok
96,20,r96t20a1,ok
96,21,r96t21a1,ok
96,22,r96t22a1,ok
96,23,r96t23a1,ok
96,24,r96t24a1,ok
96,25,r96t25a1,ok
96,26,r96t26a1,ok
96,27,r96t27a1,ok
96,28,r96t28a1,ok
96,29,r96t29a1,ok
96,30,r96t30a1,ok
96,31,r96t31a1,ok
96,32,r96t32a1,ok
96,33,r96t33a1,ok
96,34,r96t34a1,ok
96,35,r96t35a1,ok
96,36,r96t36a1,ok
