rep,trial_number,attempt_id,status
233,1,r233t01a1,ok
233,2,r233t02a1,ok
233,3,r233t03a1,ok
233,4,r233t04a1,ok
233,5,r233t05a1,ok
233,6,r233t06a1,ok
233,7,r233t07a1,ok
233,8,r233t08a1,ok
233,9,r233t09a1,ok
233,10,r233t10a1,ok
233,11,r233t11a1,ok
233,12,r233t12a1,ok
233,13,r233t13a1,ok
233,14,r233t14a1,ok
233,15,r233t15a1,ok
233,16,r233t16a1,ok
233,17,r233t17a1,ok
233,18,r233t18a1,ok
233,19,r233t19a1,ok
233,20,r233t20a1,ok
233,21,r233t21a1,ok
233,22,r233t22a1,ok
233,23,r233t23a1,ok
233,24,r233t24a1,ok
233,25,r233t25a1,ok
233,26,r233t26a1,ok
233,27,r233t27a1,ok
233,28,r233t28a1,ok
233,29,r233t29a1,ok
233,30,r233t30a1,ok
233,31,r233t31a1,ok
233,32,r233t32a1,ok
233,33,r233t33a1,ok
233,34,r233t34a1,ok
233,35,r233t35a1,ok
233,36,r233t36a1,ok
