rep,trial_number,attempt_id,status
36,1,r36t01a1,ok
36,2,r36t02a1,ok
36,3,r36t03a1,ok
36,4,r36t04a1,ok
36,5,r36t05a1,ok
36,6,r36t06a1,ok
36,7,r36t07a1,ok
36,8,r36t08a1,ok
36,9,r36t09a1,ok
36,10,r36t10a1,ok
36,11,r36t11a1,ok
36,12,r36t12a1,ok
36,13,r36t13a1,ok
36,14,r36t14a1,ok
36,15,r36t15a1,ok
36,16,r36t16a1,ok
36,17,r36t17a1,ok
36,18,r36t18a1,ok
36,19,r36t19a1,ok
36,20,r36t20a1,ok
36,21,r36t21a1,ok
36,22,r36t22a1,ok
36,23,r36t23a1,ok
36,24,r36t24a1,ok
36,25,r36t25a1,ok
36,26,r36t26a1,ok
36,27,r36t27a1,ok
36,28,r36t28a1,ok
36,29,r36t29a1,ok
36,30,r36t30a1,ok
36,31,r36t31a1,ok
36,32,r36t32a1,ok
36,33,r36t33a1,ok
36,34,r36t34a1,ok
36,35,r36t35a1,ok
36,36,r36t36a1,ok
