rep,trial_number,attempt_id,status
252,1,r252t01a1,ok
252,2,r252t02a1,ok
252,3,r252t03a1,ok
252,4,r252t04a1,ok
252,5,r252t05a1,ok
252,6,r252t06a1,ok
252,7,r252t07a1,ok
252,8,r252t08a1,ok
252,9,r252t09a1,ok
252,10,r252t10a1,ok
252,11,r252t11a1,ok
252,12,r252t12a1,ok
252,13,r252t13a1,ok
252,14,r252t14a1,ok
252,15,r252t15a1,ok
252,16,r252t16a1,ok
252,17,r252t17a1,ok
252,18,r252t18a1,ok
252,19,r252t19a1,ok
252,20,r252t20a1,ok
252,21,r252t21a1,ok
252,22,r252t22a1,ok
252,23,r252t23a1,ok
252,24,r252t24a1,ok
252,25,r252t25a1,ok
252,26,r252t26a1,ok
252,27,r252t27a1,ok
252,28,r252t28a1,ok
252,29,r252t29a1,ok
252,30,r252t30a1,ok
252,31,r252t31a1,ok
252,32,r252t32a1,ok
252,33,r252t33a1,ok
252,34,r252t34a1,ok
252,35,r252t35a1,ok
252,36,r252t36a1,ok
