rep,trial_number,attempt_id,status
258,1,r258t01a1,ok
258,2,r258t02a1,ok
258,3,r258t03a1,ok
258,4,r258t04a1,ok
258,5,r258t05a1,ok
258,6,r258t06a1,ok
258,7,r258t07a1,ok
258,8,r258t08a1,ok
258,9,r258t09a1,ok
258,10,r258t10a1,ok
258,11,r258t11a1,ok
258,12,r258t12a1,ok
258,13,r258t13a1,ok
258,14,r258t14a1,ok
258,15,r258t15a1,ok
258,16,r258t16a1,ok
258,17,r258t17a1,ok
258,18,r258t18a1,ok
258,19,r258t19a1,ok
258,20,r258t20a1,ok
258,21,r258t21a1,ok
258,22,r258t22a1,ok
258,23,r258t23a1,ok
258,24,r258t24a1,ok
258,25,r258t25a1,ok
258,26,r258t26a1,ok
258,27,r258t27a1,ok
258,28,r258t28a1,ok
258,29,r258t29a1,ok
258,30,r258t30a1,ok
258,31,r258t31a1,ok
258,32,r258t32a1,ok
258,33,r258t33a1,ok
258,34,r258t34a1,ok
258,35,r258t35a1,ok
258,36,r258t36a1,ok
