rep,trial_number,attempt_id,status
82,1,r82t01a1,ok
82,2,r82t02a1,ok
82,3,r82t03a1,ok
82,4,r82t04a1,ok
82,5,r82t05a1,ok
82,6,r82t06a1,ok
82,7,r82t07a1,ok
82,8,r82t08a1,ok
82,9,r82t09a1,ok
82,10,r82t10a1,ok
82,11,r82t11a1,ok
82,12,r82t12a1,ok
82,13,r82t13a1,ok
82,14,r82t14a1,ok
82,15,r82t15a1,ok
82,16,r82t16a1,ok
82,17,r82t17a1,ok
82,18,r82t18a1,ok
82,19,r82t19a1,ok
82,20,r82t20a1,ok
82,21,r82t21a1,ok
82,22,r82t22a1,ok
82,23,r82t23a1,ok
82,24,r82t24a1,ok
82,25,r82t25a1,ok
82,26,r82t26a1,ok
82,27,r82t27a1,ok
82,28,r82t28a1,ok
82,29,r82t29a1,ok
82,30,r82t30a1,ok
82,31,r82t31a1,ok
82,32,r82t32a1,ok
82,33,r82t33a1,ok
82,34,r82t34a1,ok
82,35,r82t35a1,ok
82,36,r82t36a1,ok
