rep,trial_number,attempt_id,status
213,1,r213t01a1,ok
213,2,r213t02a1,ok
213,3,r213t03a1,ok
213,4,r213t04a1,ok
213,5,r213t05a1,ok
213,6,r213t06a1,ok
213,7,r213t07a1,ok
213,8,r213t08a1,ok
213,9,r213t09a1,ok
213,10,r213t10a1,ok
213,11,r213t11a1,ok
213,12,r213t12a1,ok
213,13,r213t13a1,ok
213,14,r213t14a1,ok
213,15,r213t15a1,ok
213,16,r213t16a1,ok
213,17,r213t17a1,ok
213,18,r213t18a1,ok
213,19,r213t19a1,ok
213,20,r213t20a1,ok
213,21,r213t21a1,ok
213,22,r213t22a1,ok
213,23,r213t23a1,ok
213,24,r213t24a1,ok
213,25,r213t25a1,ok
213,26,r213t26a1,ok
213,27,r213t27a1,ok
213,28,r213t28a1,ok
213,29,r213t29a1,ok
213,30,r213t30a1,ok
213,31,r213t31a1,ok
213,32,r213t32a1,ok
213,33,r213t33a1,ok
213,34,r213t34a1,ok
213,35,r213t35a1,ok
213,36,r213t36a1,ok
