rep,trial_number,attempt_id,status
93,1,r93t01a1,ok
93,2,r93t02a1,ok
93,3,r93t03a1,ok
93,4,r93t04a1,ok
93,5,r93t05a1,ok
93,6,r93t06a1,ok
93,7,r93t07a1,ok
93,8,r93t08a1,ok
93,9,r93t09a1,ok
93,10,r93t10a1,ok
93,11,r93t11a1,ok
93,12,r93t12a1,ok
93,13,r93t13a1,ok
93,14,r93t14a1,ok
93,15,r93t15a1,ok
93,16,r93t16a1,ok
93,17,r93t17a1,ok
93,18,r93t18a1,ok
93,19,r93t19a1,ok
93,20,r93t20a1,ok
93,21,r93t21a1,ok
93,22,r93t22a1,ok
93,23,r93t23a1,ok
93,24,r93t24a1,ok
93,25,r93t25a1,ok
93,26,r93t26a1,ok
93,27,r93t27a1,ok
93,28,r93t28a1,ok
93,29,r93t29a1,ok
93,30,r93t30a1,ok
93,31,r93t31a1,ok
93,32,r93t32a1,ok
93,33,r93t33a1,ok
93,34,r93t34a1,ok
93,35,r93t35a1,ok
93,36,r93t36a1,ok
