rep,trial_number,attempt_id,status
43,1,r43t01a1,ok
43,2,r43t02a1,ok
43,3,r43t03a1,ok
43,4,r43t04a1,ok
43,5,r43t05a1,ok
43,6,r43t06a1,ok
43,7,r43t07a1,ok
43,8,r43t08a1,ok
43,9,r43t09a1,ok
43,10,r43t10a1,ok
43,11,r43t11a1,ok
43,12,r43t12a1,ok
43,13,r43t13a1,ok
43,14,r43t14a1,ok
43,15,r43t15a1,ok
43,16,r43t16a1,ok
43,17,r43t17a1,ok
43,18,r43t18a1,ok
43,19,r43t19a1,ok
43,20,r43t20a1,ok
43,21,r43t21a1,ok
43,22,r43t22a1,ok
43,23,r43t23a1,ok
43,24,r43t24a1,ok
43,25,r43t25a1,ok
43,26,r43t26a1,ok
43,27,r43t27a1,ok
43,28,r43t28a1,ok
43,29,r43t29a1,ok
43,30,r43t30a1,ok
43,31,r43t31a1,ok
43,32,r43t32a1,ok
43,33,r43t33a1,ok
43,34,r43t34a1,ok
43,35,r43t35a1,ok
43,36,r43t36a1,ok
