rep,trial_number,attempt_id,status
246,1,r246t01a1,ok
246,2,r246t02a1,ok
246,3,r246t03a1,ok
246,4,r246t04a1,ok
246,5,r246t05a1,ok
246,6,r246t06a1,ok
246,7,r246t07a1,ok
246,8,r246t08a1,ok
246,9,r246t09a1,ok
246,10,r246t10a1,ok
246,11,r246t11a1,ok
246,12,r246t12a1,ok
246,13,r246t13a1,ok
246,14,r246t14a1,ok
246,15,r246t15a1,ok
246,16,r246t16a1,ok
246,17,r246t17a1,ok
246,18,r246t18a1,ok
246,19,r246t19a1,ok
246,20,r246t20a1,ok
246,21,r246t21a1,ok
246,22,r246t22a1,ok
246,23,r246t23a1,ok
246,24,r246t24a1,ok
246,25,r246t25a1,ok
246,26,r246t26a1,ok
246,27,r246t27a1,ok
246,28,r246t28a1,ok
246,29,r246t29a1,ok
246,30,r246t30a1,ok
246,31,r246t31a1,ok
246,32,r246t32a1,ok
246,33,r246t33a1,ok
246,34,r246t34a1,ok
246,35,r246t35a1,ok
246,36,r246t36a1,ok
