rep,trial_number,attempt_id,status
18,1,r18t01a1,ok
18,2,r18t02a1,ok
18,3,r18t03a1,ok
18,4,r18t04a1,ok
18,5,r18t05a1,ok
18,6,r18t06a1,ok
18,7,r18t07a1,ok
18,8,r18t08a1,ok
18,9,r18t09a1,ok
18,10,r18t10a1,ok
18,11,r18t11a1,ok
18,12,r18t12a1,ok
18,13,r18t13a1,ok
18,14,r18t14a1,ok
18,15,r18t15a1,ok
18,16,r18t16a1,ok
18,17,r18t17a1,ok
18,18,r18t18a1,ok
18,19,r18t19a1,ok
18,20,r18t20a1,ok
18,21,r18t21a1,ok
18,22,r18t22a1,ok
18,23,r18t23a1,ok
18,24,r18t24a1,ok
18,25,r18t25a1,ok
18,26,r18t26a1,ok
18,27,r18t27a1,ok
18,28,r18t28a1,ok
18,29,r18t29a1,ok
18,30,r18t30a1,ok
18,31,r18t31a1,ok
18,32,r18t32a1,ok
18,33,r18t33a1,ok
18,34,r18t34a1,ok
18,35,r18t35a1,ok
18,36,r18t36a1,ok
